cand_id,cmte_id,cycle,total,count,support_oppose_indicator,candidate_id,committee_id,candidate_name,committee_name
P80001571,C00162818,2016,3126.60,1,O,P80001571,C00162818,"TRUMP, DONALD J. / MICHAEL R. PENCE ",INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 98 COMMITTEE ON POLITICAL EDUCATION
P80001571,C00167320,2016,500.00,1,O,P80001571,C00167320,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CONNECTICUT DEMOCRATIC STATE CENTRAL COMMITTEE
P80001571,C00191247,2016,1808.00,1,O,P80001571,C00191247,"TRUMP, DONALD J. / MICHAEL R. PENCE ",ALASKA DEMOCRATIC PARTY
P80001571,C00216614,2016,2819.45,6,O,P80001571,C00216614,"TRUMP, DONALD J. / MICHAEL R. PENCE ",DEMOCRATIC PARTY COMMITTEE ABROAD
P80001571,C00228122,2016,250.00,2,S,P80001571,C00228122,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CALIFORNIA PRO LIFE COUNCIL INC POLITICAL ACTION COMMITTEE
P80001571,C00235853,2016,9668.63,6,O,P80001571,C00235853,"TRUMP, DONALD J. / MICHAEL R. PENCE ",HUMAN RIGHTS CAMPAIGN PAC
P80001571,C00252551,2016,5122.05,2,S,P80001571,C00252551,"TRUMP, DONALD J. / MICHAEL R. PENCE ",REPUBLICAN PARTY OF SAN DIEGO COUNTY
P80001571,C00260331,2016,2401.33,1,S,P80001571,C00260331,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NEW JERSEY RIGHT TO  LIFE COMMITTEE FEDERAL PAC
P80001571,C00284018,2016,1377.30,2,S,P80001571,C00284018,"TRUMP, DONALD J. / MICHAEL R. PENCE ",VERMONT RIGHT TO LIFE COMMITTEE INC POLITICAL COMMITTEE
P80001571,C00325076,2016,7269.50,5,S,P80001571,C00325076,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CAMPAIGN FOR WORKING FAMILIES
P80001571,C00330233,2016,172.67,1,S,P80001571,C00330233,"TRUMP, DONALD J. / MICHAEL R. PENCE ","ALLIANCE COAL, LLC PAC"
P80001571,C00341396,2016,185020.64,106,O,P80001571,C00341396,"TRUMP, DONALD J. / MICHAEL R. PENCE ",MOVEON.ORG POLITICAL ACTION
P80001571,C00354605,2016,5610.25,2,S,P80001571,C00354605,"TRUMP, DONALD J. / MICHAEL R. PENCE ",GRASS ROOTS NORTH CAROLINA/FORUM FOR FIREARMS EDUC POL VICTORY FUND
P80001571,C00365536,2016,66423.01,3,O,P80001571,C00365536,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CHC BOLD PAC
P80001571,C00392928,2016,756.88,2,O,P80001571,C00392928,"TRUMP, DONALD J. / MICHAEL R. PENCE ",SAN FRANCISCO DEMOCRATIC COUNTY CENTRAL COMMITTEE
P80001571,C00401786,2016,35390.67,6,S,P80001571,C00401786,"TRUMP, DONALD J. / MICHAEL R. PENCE ",FREEDOM'S DEFENSE FUND
P80001571,C00404434,2016,6402.00,2,S,P80001571,C00404434,"TRUMP, DONALD J. / MICHAEL R. PENCE ",VENTURA COUNTY REPUBLICAN PARTY (FED.)
P80001571,C00416347,2016,1320.00,2,O,P80001571,C00416347,"TRUMP, DONALD J. / MICHAEL R. PENCE ",DEMOCRATIC WOMEN OF THE DESERT
P80001571,C00418897,2016,667773.16,2,O,P80001571,C00418897,"TRUMP, DONALD J. / MICHAEL R. PENCE ",VOTEVETS
P80001571,C00428557,2016,254854.30,20,O,P80001571,C00428557,"TRUMP, DONALD J. / MICHAEL R. PENCE ",COLOROFCHANGE PAC
P80001571,C00431643,2016,4512.08,1,S,P80001571,C00431643,"TRUMP, DONALD J. / MICHAEL R. PENCE ",HILLSBOROUGH COUNTY REPUBLICAN EXECUTIVE COMMITTEE
P80001571,C00432260,2016,840.69,5,O,P80001571,C00432260,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CLUB FOR GROWTH PAC
P80001571,C00432260,2016,1442.33,19,S,P80001571,C00432260,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CLUB FOR GROWTH PAC
P80001571,C00449926,2016,60000.00,1,O,P80001571,C00449926,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AMERICAN FUTURE FUND POLITICAL ACTION
P80001571,C00454942,2016,15792.95,10,S,P80001571,C00454942,"TRUMP, DONALD J. / MICHAEL R. PENCE ",WILLIAMSON COUNTY REPUBLICAN PARTY FEDERAL PAC
P80001571,C00457291,2016,500.00,1,S,P80001571,C00457291,"TRUMP, DONALD J. / MICHAEL R. PENCE ",THE CONSERVATIVE STRIKEFORCE
P80001571,C00458000,2016,51843.14,79,O,P80001571,C00458000,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PROGRESSIVE CHANGE CAMPAIGN COMMITTEE
P80001571,C00473918,2016,5970983.43,42,O,P80001571,C00473918,"TRUMP, DONALD J. / MICHAEL R. PENCE ",WOMEN VOTE!
P80001571,C00483693,2016,5389.51,14,O,P80001571,C00483693,"TRUMP, DONALD J. / MICHAEL R. PENCE ",SIERRA CLUB INDEPENDENT ACTION
P80001571,C00484642,2016,1803434.25,36,O,P80001571,C00484642,"TRUMP, DONALD J. / MICHAEL R. PENCE ",SENATE MAJORITY PAC
P80001571,C00486845,2016,2149705.37,21,O,P80001571,C00486845,"TRUMP, DONALD J. / MICHAEL R. PENCE ",LCV VICTORY FUND
P80001571,C00486845,2016,11000.00,1,,P80001571,C00486845,"TRUMP, DONALD J. / MICHAEL R. PENCE ",LCV VICTORY FUND
P80001571,C00487470,2016,7054311.56,245,O,P80001571,C00487470,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CLUB FOR GROWTH ACTION
P80001571,C00487470,2016,29.31,1,S,P80001571,C00487470,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CLUB FOR GROWTH ACTION
P80001571,C00488403,2016,893.91,1,O,P80001571,C00488403,"TRUMP, DONALD J. / MICHAEL R. PENCE ",TEXAS PATRIOTS PAC
P80001571,C00488429,2016,60000.00,2,O,P80001571,C00488429,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CITIZENS FOR STRENGTH AND SECURITY PAC
P80001571,C00488486,2016,1182.96,1,O,P80001571,C00488486,"TRUMP, DONALD J. / MICHAEL R. PENCE ",COMMUNICATIONS WORKERS OF AMERICA WORKING VOICES
P80001571,C00489799,2016,2857053.39,129,O,P80001571,C00489799,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PLANNED PARENTHOOD VOTES
P80001571,C00489799,2016,1728.48,1,S,P80001571,C00489799,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PLANNED PARENTHOOD VOTES
P80001571,C00492140,2016,142837.17,4,O,P80001571,C00492140,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AMERICAN BRIDGE 21ST CENTURY
P80001571,C00495028,2016,2753882.75,74,O,P80001571,C00495028,"TRUMP, DONALD J. / MICHAEL R. PENCE ",HOUSE MAJORITY PAC
P80001571,C00495861,2016,126049861.54,167,O,P80001571,C00495861,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PRIORITIES USA ACTION
P80001571,C00496505,2016,62439.54,17,S,P80001571,C00496505,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CONSERVATIVE ACTION FUND
P80001571,C00497420,2016,182517.36,66,S,P80001571,C00497420,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CITIZENS UNITED SUPER PAC LLC
P80001571,C00503540,2016,37896.49,17,S,P80001571,C00503540,"TRUMP, DONALD J. / MICHAEL R. PENCE ",JAN PAC
P80001571,C00508440,2016,252189.90,35,O,P80001571,C00508440,"TRUMP, DONALD J. / MICHAEL R. PENCE ",HUMAN RIGHTS CAMPAIGN EQUALITY VOTES
P80001571,C00509893,2016,75360.06,6,S,P80001571,C00509893,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NATIONAL RIGHT TO LIFE VICTORY FUND
P80001571,C00522474,2016,200.00,2,,P80001571,C00522474,"TRUMP, DONALD J. / MICHAEL R. PENCE ",INDIANA REPUBLICAN ASSEMBLY SUPER PAC
P80001571,C00522490,2016,44.86,6,O,P80001571,C00522490,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PROGRESSIVES FOR PROSPERITY
P80001571,C00523498,2016,727.75,7,O,P80001571,C00523498,"TRUMP, DONALD J. / MICHAEL R. PENCE ",COURAGE CAMPAIGN SUPER PAC
P80001571,C00523621,2016,7970865.40,82,O,P80001571,C00523621,"TRUMP, DONALD J. / MICHAEL R. PENCE ",UNITED WE CAN
P80001571,C00526673,2016,728357.05,15,O,P80001571,C00526673,"TRUMP, DONALD J. / MICHAEL R. PENCE ",FAIR SHARE ACTION
P80001571,C00527226,2016,662.99,5,O,P80001571,C00527226,"TRUMP, DONALD J. / MICHAEL R. PENCE ",WE VOTE - NOSOTROS VOTAMOS - PPAMM COMMITTEE
P80001571,C00528307,2016,1579.79,1,S,P80001571,C00528307,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PATRIOT VOICES PAC
P80001571,C00531814,2016,70764.97,6,O,P80001571,C00531814,"TRUMP, DONALD J. / MICHAEL R. PENCE ",ENVIRONMENT AMERICA ACTION FUND
P80001571,C00532705,2016,788926.65,3,O,P80001571,C00532705,"TRUMP, DONALD J. / MICHAEL R. PENCE ",INDEPENDENCE USA PAC
P80001571,C00540898,2016,602948.98,22,S,P80001571,C00540898,"TRUMP, DONALD J. / MICHAEL R. PENCE ",TEA PARTY PATRIOTS CITIZENS FUND
P80001571,C00541292,2016,4774418.71,46,O,P80001571,C00541292,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CONSERVATIVE SOLUTIONS PAC
P80001571,C00544767,2016,14650.00,2,S,P80001571,C00544767,"TRUMP, DONALD J. / MICHAEL R. PENCE ",STOP HILLARY PAC
P80001571,C00547349,2016,4667707.48,84,O,P80001571,C00547349,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NEXTGEN CLIMATE ACTION COMMITTEE
P80001571,C00550566,2016,14979.12,2,O,P80001571,C00550566,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CIVIC INNOVATION USA INC
P80001571,C00556274,2016,31770.44,8,O,P80001571,C00556274,"TRUMP, DONALD J. / MICHAEL R. PENCE ",USW WORKS
P80001571,C00556860,2016,6082.75,1,O,P80001571,C00556860,"TRUMP, DONALD J. / MICHAEL R. PENCE ","PROTECTING CHOICE IN CALIFORNIA, A PROJECT OF PLANNED PARENTHOOD AFFILIATES OF CALIFORNIA"
P80001571,C00562777,2016,445823.12,15,O,P80001571,C00562777,"TRUMP, DONALD J. / MICHAEL R. PENCE ",LATINO VICTORY FUND
P80001571,C00564690,2016,2000.00,1,O,P80001571,C00564690,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CAPA21-FEDERAL
P80001571,C00566208,2016,6490.57,9,O,P80001571,C00566208,"TRUMP, DONALD J. / MICHAEL R. PENCE ",EVERY VOICE ACTION
P80001571,C00567479,2016,118093.80,15,O,P80001571,C00567479,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PEOPLE'S ACTION MOVEMENT
P80001571,C00569517,2016,12000.00,1,O,P80001571,C00569517,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CITIZEN SUPER PAC
P80001571,C00569905,2016,509167.23,98,S,P80001571,C00569905,"TRUMP, DONALD J. / MICHAEL R. PENCE ",THE 2016 COMMITTEE
P80001571,C00570903,2016,59000.00,7,S,P80001571,C00570903,"TRUMP, DONALD J. / MICHAEL R. PENCE ",RESTORE AMERICAN FREEDOM AND LIBERTY
P80001571,C00571372,2016,25163.13,2,O,P80001571,C00571372,"TRUMP, DONALD J. / MICHAEL R. PENCE ",RIGHT TO RISE USA
P80001571,C00571398,2016,10000.00,2,S,P80001571,C00571398,"TRUMP, DONALD J. / MICHAEL R. PENCE ",BLAKPAC
P80001571,C00572792,2016,45500.00,2,S,P80001571,C00572792,"TRUMP, DONALD J. / MICHAEL R. PENCE ",VICTORY 2016
P80001571,C00574178,2016,32027.54,17,S,P80001571,C00574178,"TRUMP, DONALD J. / MICHAEL R. PENCE ",RIGHT TO LIFE OF MICHIGAN VICTORY FUND
P80001571,C00574533,2016,23431.00,1,S,P80001571,C00574533,"TRUMP, DONALD J. / MICHAEL R. PENCE ",FUTURE45
P80001571,C00575118,2016,7500.00,1,S,P80001571,C00575118,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CONSERVATIVE LIBERTY COALITION
P80001571,C00575373,2016,93090.60,1,O,P80001571,C00575373,"TRUMP, DONALD J. / MICHAEL R. PENCE ",MAKE AMERICA NUMBER 1
P80001571,C00581868,2016,86645.54,13,O,P80001571,C00581868,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NEW DAY FOR AMERICA
P80001571,C00582056,2016,2086.25,1,O,P80001571,C00582056,"TRUMP, DONALD J. / MICHAEL R. PENCE ",FREEDOM UNINCORPORATED
P80001571,C00582965,2016,9280.00,8,S,P80001571,C00582965,"TRUMP, DONALD J. / MICHAEL R. PENCE ",ART OF THE DEAL PAC
P80001571,C00582973,2016,200661.45,2,O,P80001571,C00582973,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NEW DAY INDEPENDENT MEDIA COMMITTEE INC
P80001571,C00586826,2016,122475.96,44,S,P80001571,C00586826,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PATRIOTS FOR TRUMP
P80001571,C00587022,2016,59020.34,29,O,P80001571,C00587022,"TRUMP, DONALD J. / MICHAEL R. PENCE ",COURAGEOUS CONSERVATIVES PAC
P80001571,C00587881,2016,181.09,3,S,P80001571,C00587881,"TRUMP, DONALD J. / MICHAEL R. PENCE ",BRING BACK AMERICAN OPPORTUNITY
P80001571,C00589507,2016,72120.00,16,O,P80001571,C00589507,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AAPI VICTORY FUND
P80001571,C00589879,2016,16000.00,2,S,P80001571,C00589879,"TRUMP, DONALD J. / MICHAEL R. PENCE ",COMMITTEE TO RESTORE AMERICA'S GREATNESS PAC
P80001571,C00591834,2016,89000.00,2,S,P80001571,C00591834,"TRUMP, DONALD J. / MICHAEL R. PENCE ",USA BUSINESS FREEDOM PAC
P80001571,C00592337,2016,1872807.24,7,O,P80001571,C00592337,"TRUMP, DONALD J. / MICHAEL R. PENCE ","STAND FORTRUTH, INC."
P80001571,C00592618,2016,86.27,3,O,P80001571,C00592618,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NICHOLAS THOMAS RAPAK POLLITICAL ACTION COMMITTEE A/K/A NICK RAPAC
P80001571,C00594176,2016,35039.06,55,O,P80001571,C00594176,"TRUMP, DONALD J. / MICHAEL R. PENCE ",MAKE AMERICA AWESOME
P80001571,C00596973,2016,700162.50,14,S,P80001571,C00596973,"TRUMP, DONALD J. / MICHAEL R. PENCE ",FUTURE IN AMERICA INC.
P80001571,C00600825,2016,168362.80,52,O,P80001571,C00600825,"TRUMP, DONALD J. / MICHAEL R. PENCE ",WETHEPEOPLE FOUNDATION
P80001571,C00602623,2016,52247.14,8,S,P80001571,C00602623,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AMERICA SPEAKS PAC
P80001571,C00603621,2016,16353179.28,205,O,P80001571,C00603621,"TRUMP, DONALD J. / MICHAEL R. PENCE ",OUR PRINCIPLES PAC
P80001571,C00607697,2016,76300.00,4,S,P80001571,C00607697,"TRUMP, DONALD J. / MICHAEL R. PENCE ",OUR VOICE MATTERS SUPER PAC
P80001571,C00608489,2016,23603816.59,361,S,P80001571,C00608489,"TRUMP, DONALD J. / MICHAEL R. PENCE ",GREAT AMERICA PAC
P80001571,C00609388,2016,1749016.06,12,O,P80001571,C00609388,"TRUMP, DONALD J. / MICHAEL R. PENCE ",BLACK PAC
P80001571,C00609511,2016,78618.75,4,O,P80001571,C00609511,"TRUMP, DONALD J. / MICHAEL R. PENCE ",TRUSTED LEADERSHIP PAC
P80001571,C00610907,2016,181599.61,98,O,P80001571,C00610907,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NEVER MEANS NEVER PAC
P80001571,C00611020,2016,9017.10,26,O,P80001571,C00611020,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AMERICANS AGAINST INSECURE BILLIONAIRES WITH TINY HANDS PAC
P80001571,C00612820,2016,42215.62,17,O,P80001571,C00612820,"TRUMP, DONALD J. / MICHAEL R. PENCE ",IMMIGRANT VOTERS WIN PAC
P80001571,C00612820,2016,3850.00,1,S,P80001571,C00612820,"TRUMP, DONALD J. / MICHAEL R. PENCE ",IMMIGRANT VOTERS WIN PAC
P80001571,C00612846,2016,2046.36,14,O,P80001571,C00612846,"TRUMP, DONALD J. / MICHAEL R. PENCE ",THE DEMOCRATIC COALITION
P80001571,C00613448,2016,91.62,4,O,P80001571,C00613448,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AMERICA FOR EVERYONE PAC
P80001571,C00614370,2016,64000.00,1,S,P80001571,C00614370,"TRUMP, DONALD J. / MICHAEL R. PENCE ",COMMITTEE FOR AMERICAN SOVEREIGNTY
P80001571,C00615088,2016,50.00,1,S,P80001571,C00615088,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AMERICANS UNITED FOR RESPONSIBLE LEADERSHIP
P80001571,C00615344,2016,31111.88,11,S,P80001571,C00615344,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AMISH PAC
P80001571,C00615815,2016,13063726.45,48,O,P80001571,C00615815,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NEXTGEN CALIFORNIA ACTION COMMITTEE
P80001571,C00616789,2016,19415.30,23,S,P80001571,C00616789,"TRUMP, DONALD J. / MICHAEL R. PENCE ",REAL PEOPLE FOR AMERICA
P80001571,C00616789,2016,500.00,1,,P80001571,C00616789,"TRUMP, DONALD J. / MICHAEL R. PENCE ",REAL PEOPLE FOR AMERICA
P80001571,C00617449,2016,25958.51,3,O,P80001571,C00617449,"TRUMP, DONALD J. / MICHAEL R. PENCE ","BUILDING BRIDGES, NOT WALLS"
P80001571,C00617522,2016,6763.92,28,O,P80001571,C00617522,"TRUMP, DONALD J. / MICHAEL R. PENCE ",STAND TOGETHER AGAINST TYRANNY
P80001571,C00618876,2016,4095640.92,15,S,P80001571,C00618876,"TRUMP, DONALD J. / MICHAEL R. PENCE ",REBUILDING AMERICA NOW
P80001571,C00619346,2016,835.00,1,S,P80001571,C00619346,"TRUMP, DONALD J. / MICHAEL R. PENCE ",VOCAL CITIZENS
P80001571,C00619577,2016,31000.00,4,S,P80001571,C00619577,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AMERICAN HORIZONS PAC
P80001571,C00619635,2016,406.75,2,S,P80001571,C00619635,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PATRIOTS FOR A GREAT AMERICA
P80001571,C00619759,2016,20000.00,1,O,P80001571,C00619759,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CREATIVE MAJORITY POLITICAL ACTION COMMITTEE
P80001571,C00620583,2016,52284.61,56,O,P80001571,C00620583,"TRUMP, DONALD J. / MICHAEL R. PENCE ",WORKING AMERICA COALITION
P80001571,C00620583,2016,405.00,2,S,P80001571,C00620583,"TRUMP, DONALD J. / MICHAEL R. PENCE ",WORKING AMERICA COALITION
P80001571,C00620922,2016,111181.71,19,O,P80001571,C00620922,"TRUMP, DONALD J. / MICHAEL R. PENCE ",JEWS FOR PROGRESS
P80001571,C00620971,2016,3478067.55,118,O,P80001571,C00620971,"TRUMP, DONALD J. / MICHAEL R. PENCE ",FOR OUR FUTURE
P80001571,C00621524,2016,50427.49,2,O,P80001571,C00621524,"TRUMP, DONALD J. / MICHAEL R. PENCE ",DELEGATES UNBOUND PAC
P80001571,C00621755,2016,1421.84,5,S,P80001571,C00621755,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PEOPLE AND POLITICS
P80001571,C00621995,2016,62778.72,37,O,P80001571,C00621995,"TRUMP, DONALD J. / MICHAEL R. PENCE ",OHIO VOTER FUND POLITICAL ACTION COMMITTEE
P80001571,C00622159,2016,4739.80,7,S,P80001571,C00622159,"TRUMP, DONALD J. / MICHAEL R. PENCE ","TRUMP-TOGETHER, READY & UNITED, FOR MORE PROSPERITY"
P80001571,C00622415,2016,1002.85,1,S,P80001571,C00622415,"TRUMP, DONALD J. / MICHAEL R. PENCE ","KENTUCKY TOMORROW, INC."
P80001571,C00622951,2016,12591.50,5,O,P80001571,C00622951,"TRUMP, DONALD J. / MICHAEL R. PENCE ",INFORMED CITIZENS
P80001571,C00623082,2016,104225.29,25,O,P80001571,C00623082,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NOT WHO WE ARE PAC
P80001571,C00623231,2016,2257.82,14,O,P80001571,C00623231,"TRUMP, DONALD J. / MICHAEL R. PENCE ",STARS AND STRIPES
P80001571,C00623256,2016,185697.60,10,S,P80001571,C00623256,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AMERICA COMES FIRST PAC
P80001571,C00623470,2016,61102.94,17,S,P80001571,C00623470,"TRUMP, DONALD J. / MICHAEL R. PENCE ","MAKING AMERICA GREAT AGAIN, LLC"
P80001571,C00623538,2016,44275.00,3,O,P80001571,C00623538,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PROGRESS FOR USA PAC
P80001571,C00623603,2016,1383674.26,12,O,P80001571,C00623603,"TRUMP, DONALD J. / MICHAEL R. PENCE ",EL SUPER PAC VOTO LATINO
P80001571,C00623926,2016,22375.00,5,O,P80001571,C00623926,"TRUMP, DONALD J. / MICHAEL R. PENCE ",OUR SHARED FUTURE PAC
P80001571,C00624056,2016,86153.80,12,O,P80001571,C00624056,"TRUMP, DONALD J. / MICHAEL R. PENCE ",EDUCATORS FOR OHIO
P80001571,C00624114,2016,8902.84,4,O,P80001571,C00624114,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NUISANCE COMMITTEE; THE
P80001571,C00624767,2016,2500.00,1,S,P80001571,C00624767,"TRUMP, DONALD J. / MICHAEL R. PENCE ",MAIN STREET PATRIOTS PAC
P80001571,C00624817,2016,6680.08,1,O,P80001571,C00624817,"TRUMP, DONALD J. / MICHAEL R. PENCE ",EARN INTERNATIONAL UNION OF OPERATING ENGINEERS
P80001571,C00625228,2016,217320.31,7,O,P80001571,C00625228,"TRUMP, DONALD J. / MICHAEL R. PENCE ",SAVE THE DAY PAC
P80001571,C00625285,2016,145096.35,8,S,P80001571,C00625285,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PHYLLIS SCHLAFLY'S EAGLE PAC
P80001571,C00625525,2016,9922027.50,10,O,P80001571,C00625525,"TRUMP, DONALD J. / MICHAEL R. PENCE ",LIFT LEADING ILLINOIS FOR TOMORROW
P80001571,C00625574,2016,3415287.71,7,S,P80001571,C00625574,"TRUMP, DONALD J. / MICHAEL R. PENCE ",SAVE AMERICA FROM ITS GOVERNMENT
P80001571,C00625871,2016,1205.00,4,S,P80001571,C00625871,"TRUMP, DONALD J. / MICHAEL R. PENCE ",USA COMMERCE AND SECURITY
P80001571,C00626119,2016,139000.00,4,O,P80001571,C00626119,"TRUMP, DONALD J. / MICHAEL R. PENCE ",COMMITTEE FOR WORKING FAMILIES SPONSORED BY THE CALIFORNIA LABOR FEDERATION AFL-CIO
P80001571,C00626119,2016,15000.00,1,S,P80001571,C00626119,"TRUMP, DONALD J. / MICHAEL R. PENCE ",COMMITTEE FOR WORKING FAMILIES SPONSORED BY THE CALIFORNIA LABOR FEDERATION AFL-CIO
P80001571,C00626234,2016,787.07,9,O,P80001571,C00626234,"TRUMP, DONALD J. / MICHAEL R. PENCE ",HELPING ELECT REFORMERS
P80001571,C00626234,2016,6891.42,20,S,P80001571,C00626234,"TRUMP, DONALD J. / MICHAEL R. PENCE ",HELPING ELECT REFORMERS
P80001571,C00626309,2016,167.32,2,S,P80001571,C00626309,"TRUMP, DONALD J. / MICHAEL R. PENCE ",MIDLAND COUNTY REPUBLICAN COMMITTEE
P80001571,C00626366,2016,122.68,5,O,P80001571,C00626366,"TRUMP, DONALD J. / MICHAEL R. PENCE ",STOP TO THINK USA
P80001571,C00626390,2016,179442.51,23,O,P80001571,C00626390,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NCLR ACTION PAC
P80001571,C00626432,2016,191634.00,3,S,P80001571,C00626432,"TRUMP, DONALD J. / MICHAEL R. PENCE ",RALLYPAC
P80001571,C00626887,2016,867261.09,6,O,P80001571,C00626887,"TRUMP, DONALD J. / MICHAEL R. PENCE ",FIFTY SECOND STREET FUND
P80001571,C00627703,2016,486190.00,5,O,P80001571,C00627703,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AMERICA TOGETHER INC
P80001571,C00628115,2016,25254.43,6,S,P80001571,C00628115,"TRUMP, DONALD J. / MICHAEL R. PENCE ",MISSOURI RIGT TO LIFE VICTORY FUND
P80001571,C00628255,2016,5404.48,10,O,P80001571,C00628255,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CHINESE AMERICANS FOR KEEPING AMERICA GREAT
P80001571,C00628396,2016,15763.00,10,S,P80001571,C00628396,"TRUMP, DONALD J. / MICHAEL R. PENCE ",KEYSTONE COMMONSENSE PAC
P80001571,C00628420,2016,71022.00,2,O,P80001571,C00628420,"TRUMP, DONALD J. / MICHAEL R. PENCE ",TRUTH PAC
P80001571,C90004185,2016,142460.20,3,O,P80001571,C90004185,"TRUMP, DONALD J. / MICHAEL R. PENCE ",NARAL PRO-CHOICE AMERICA
P80001571,C90005471,2016,39515.44,21,O,P80001571,C90005471,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PLANNED PARENTHOOD ACTION FUND INC
P80001571,C90005786,2016,4845.51,22,O,P80001571,C90005786,"TRUMP, DONALD J. / MICHAEL R. PENCE ",LEAGUE OF CONSERVATION VOTERS INC
P80001571,C90006149,2016,15007.86,2,O,P80001571,C90006149,"TRUMP, DONALD J. / MICHAEL R. PENCE ",PLANNED PARENTHOOD ADVOCACY PROJECT LOS ANGELES COUNTY
P80001571,C90006701,2016,218.28,4,O,P80001571,C90006701,"TRUMP, DONALD J. / MICHAEL R. PENCE ",THE PLANNED PARENTHOOD ACTION FUND OF
P80001571,C90009317,2016,78268.90,7,O,P80001571,C90009317,"TRUMP, DONALD J. / MICHAEL R. PENCE ",WOMEN'S VOICES WOMEN VOTE ACTION FUND
P80001571,C90009945,2016,2736085.88,22,O,P80001571,C90009945,"TRUMP, DONALD J. / MICHAEL R. PENCE ",CLUB FOR GROWTH
P80001571,C90010570,2016,43.90,1,O,P80001571,C90010570,"TRUMP, DONALD J. / MICHAEL R. PENCE ",FAIR SHARE ALLIANCE INC
P80001571,C90010646,2016,293.74,2,O,P80001571,C90010646,"TRUMP, DONALD J. / MICHAEL R. PENCE ",FEMINIST MAJORITY
P80001571,C90011156,2016,1108073.37,39123,O,P80001571,C90011156,"TRUMP, DONALD J. / MICHAEL R. PENCE ",WORKING AMERICA
P80001571,C90011172,2016,470830.50,6,O,P80001571,C90011172,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AMERICAN FEDERATION OF STATE COUNTY AND MUNICIPAL EMPLOYEES AFL-CIO
P80001571,C90011313,2016,12000.00,4,S,P80001571,C90011313,"TRUMP, DONALD J. / MICHAEL R. PENCE ",SUSAN B ANTHONY LIST INC
P80001571,C90011438,2016,1683.33,4,O,P80001571,C90011438,"TRUMP, DONALD J. / MICHAEL R. PENCE ",FLORIDA NEW MAJORITY
P80001571,C90011438,2016,2000.00,1,S,P80001571,C90011438,"TRUMP, DONALD J. / MICHAEL R. PENCE ",FLORIDA NEW MAJORITY
P80001571,C90011677,2016,260000.00,2,O,P80001571,C90011677,"TRUMP, DONALD J. / MICHAEL R. PENCE ",AMERICAN FUTURE FUND
